Date,Open,High,Low,Close,Volume,DayOfWeek,Month,PriceChange
2016-11-23,190.610001,195.639999,189.0,193.139999,4891900,2,11,0.010304969506773842
2016-11-25,193.639999,197.240005,193.639999,196.649994,2366100,4,11,0.018173319965689716
2016-11-28,195.479996,199.350006,194.550003,196.119995,4529200,0,11,-0.002695138653296847
2016-11-29,195.559998,196.729996,189.5,189.570007,4439300,1,11,-0.033397859305472566
2016-11-30,191.0,191.889999,187.5,189.399994,3547100,2,11,-0.0008968349091215133
2016-12-01,188.25,188.529999,181.0,181.880005,5126400,3,12,-0.039704272641106764
2016-12-02,182.880005,184.880005,180.0,181.470001,4042300,4,12,-0.0022542554911411106
2016-12-05,182.509995,188.889999,182.509995,186.800003,4072200,0,12,0.0293712567952209
2016-12-06,185.520004,186.580002,182.679993,185.850006,3391600,1,12,-0.005085636963292783
2016-12-07,186.149994,193.399994,185.0,193.149994,5461900,2,12,0.0392789225952459
2016-12-08,192.050003,192.5,189.539993,192.289993,3194100,3,12,-0.004452503374139272
2016-12-09,190.869995,193.839996,190.809998,192.179993,2722500,4,12,-0.0005720526496665324
2016-12-12,192.800003,194.419998,191.179993,192.429993,2438900,0,12,0.0013008638209286438
2016-12-13,193.179993,201.279999,193.0,198.149994,6823900,1,12,0.029725101117682895
2016-12-14,198.740005,203.0,196.759995,198.690002,4150900,2,12,0.0027252486315998414
2016-12-15,198.410004,200.740005,197.389999,197.580002,3219600,3,12,-0.005586592122536649
2016-12-16,198.080002,202.589996,197.600006,202.490005,3796900,4,12,0.024850708322191384
2016-12-19,202.490005,204.449997,199.839996,202.729996,3488100,0,12,0.0011851992398341782
2016-12-20,203.050003,209.0,202.5,208.789993,4689100,1,12,0.029891960339209156
2016-12-21,208.449997,212.229996,207.410004,207.699997,5207600,2,12,-0.005220537557084959
2016-12-22,208.220001,209.990005,206.5,208.449997,3111100,3,12,0.003610977423365025
2016-12-23,208.0,213.449997,207.710007,213.339996,4670500,4,12,0.023458858577004582
2016-12-27,214.880005,222.25,214.419998,219.529999,5915700,1,12,0.02901473289612322
2016-12-28,221.529999,223.800003,217.199997,219.740005,3782500,2,12,0.0009566164121377341
2016-12-29,218.559998,219.199997,214.119995,214.679993,4045000,3,12,-0.023027268066185713
2016-12-30,216.300003,217.5,211.679993,213.690002,4642600,4,12,-0.004611473040247449
2017-01-03,214.860001,220.330002,210.960007,216.990005,5923300,1,1,0.015442945243643091
2017-01-04,214.75,228.0,214.309998,226.990005,11213500,2,1,0.046085071982923775
2017-01-05,226.419998,227.479996,221.949997,226.75,5911700,3,1,-0.0010573373043452072
2017-01-06,226.929993,230.309998,225.449997,229.009995,5527900,4,1,0.00996690187431093
2017-01-09,228.970001,231.919998,228.0,231.279999,3957000,0,1,0.009912248589848627
2017-01-10,232.0,232.0,226.889999,229.869995,3660000,1,1,-0.006096523720583447
2017-01-11,229.070007,229.979996,226.679993,229.729996,3650800,2,1,-0.000609035555075299
2017-01-12,229.059998,230.699997,225.580002,229.589996,3790200,3,1,-0.0006094110583625412
2017-01-13,230.0,237.850006,229.589996,237.75,6093000,4,1,0.03554163570785551
2017-01-17,236.699997,239.960007,234.369995,235.580002,4617500,1,1,-0.0091272260778128
2017-01-18,236.649994,239.710007,235.580002,238.360001,3769000,2,1,0.011800657850406182
2017-01-19,247.25,248.679993,240.75,243.759995,7732300,3,1,0.022654782586613464
2017-01-20,245.460007,246.0,243.009995,244.729996,4204300,4,1,0.003979328109191993
2017-01-23,245.850006,250.889999,245.5,248.919998,6262900,0,1,0.01712091720869391
2017-01-24,250.0,254.800003,249.649994,254.610001,4965500,1,1,0.022858762034860813
2017-01-25,257.309998,258.459991,251.800003,254.470001,5142600,2,1,-0.0005498605689099323
2017-01-26,254.289993,255.740005,250.75,252.509995,3152100,3,1,-0.007702306724948649
2017-01-27,251.380005,253.0,248.520004,252.949997,3166300,4,1,0.001742513202299234
2017-01-30,252.529999,255.289993,247.100006,250.630005,3801100,0,1,-0.009171741559656832
2017-01-31,249.240005,255.889999,247.699997,251.929993,4116100,1,1,0.005186880956252526
2017-02-01,253.050003,253.199997,249.050003,249.240005,3958800,2,2,-0.010677521830439574
2017-02-02,248.339996,252.419998,247.710007,251.550003,2499800,3,2,0.009268167042445707
2017-02-03,251.910004,252.179993,249.679993,251.330002,2186700,4,2,-0.0008745815836861404
2017-02-06,251.0,257.820007,250.630005,257.769989,3562500,0,2,0.02562363008296953
2017-02-07,258.190002,260.0,256.420013,257.480011,4244800,1,2,-0.0011249486455927604
2017-02-08,257.350006,263.359985,256.200012,262.079987,3933000,2,2,0.017865371304493394
2017-02-09,266.25,271.179993,266.149994,269.200012,7820200,3,2,0.027167373905585546
2017-02-10,269.790009,270.950012,266.109985,269.230011,3619700,4,2,0.00011143758790010949
2017-02-13,270.73999,280.790009,270.51001,280.600006,7029600,0,2,0.042231528936051754
2017-02-14,279.029999,287.390015,278.609985,280.980011,7329400,1,2,0.0013542587023323005
2017-02-15,280.0,282.23999,276.440002,279.76001,4935600,2,2,-0.0043419494349723475
2017-02-16,277.600006,280.0,268.5,268.950012,7053800,3,2,-0.03864025455246445
2017-02-17,265.799988,272.890015,264.149994,272.230011,6247600,4,2,0.012195571123454707
2017-02-21,275.450012,281.399994,274.01001,277.390015,5634500,1,2,0.018954574409505653
2017-02-22,280.309998,283.450012,272.600006,273.51001,8081400,2,2,-0.013987543855895401
2017-02-23,264.0,264.660004,255.559998,255.990005,14867000,3,2,-0.06405617476303704
2017-02-24,252.660004,258.25,250.199997,257.0,8160500,4,2,0.003945447010714309
2017-02-27,248.169998,248.360001,242.009995,246.229996,11432900,0,2,-0.041906630350194596
2017-02-28,244.190002,251.0,243.899994,249.990005,6065600,1,2,0.015270312557694954
2017-03-01,254.179993,254.850006,249.110001,250.020004,4800300,2,3,0.00012000079763185845
2017-03-02,249.710007,253.279999,248.270004,250.479996,3342300,3,3,0.0018398207848999704
2017-03-03,250.740005,251.899994,249.0,251.570007,2919400,4,3,0.004351688827079148
2017-03-06,247.910004,251.699997,247.509995,251.210007,3351200,0,3,-0.0014310131970541873
2017-03-07,251.919998,253.889999,248.320007,248.589996,3449200,1,3,-0.010429564615234366
2017-03-08,247.0,250.070007,245.320007,246.869995,3725200,2,3,-0.00691902742538375
2017-03-09,247.630005,248.660004,243.0,244.899994,3861500,3,3,-0.007979912666178812
2017-03-10,246.210007,246.5,243.0,243.690002,3057000,4,3,-0.004940759614718515
2017-03-13,244.820007,246.850006,242.779999,246.169998,3010700,0,3,0.010176847550766643
2017-03-14,246.110001,258.119995,246.020004,258.0,7575500,1,3,0.04805622982537461
2017-03-15,257.0,261.0,254.270004,255.729996,4816600,2,3,-0.00879846511627902
2017-03-16,262.399994,265.75,259.059998,262.049988,7100400,3,3,0.024713534191741715
2017-03-17,264.0,265.329987,261.200012,261.5,6475900,4,3,-0.0020987904033027416
